Data da Venda,Código Produto,Nome Produto,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
2023-07-22,90,HD SSD,Armazenamento,9,4875.42,43878.78,Chicago,Estados Unidos,John
2023-08-21,80,Licença Office 365,Software,10,3137.56,31375.6,Barcelona,Espanha,María
2023-02-19,70,Licença Windows,Software,6,1704.39,10226.34,Valencia,Espanha,Carlos
2023-02-20,10,Mouse,Periféricos,4,3784.55,15138.2,New York,Estados Unidos,Bob
2023-08-22,22,Cabo Energia,Periféricos,7,2933.98,20537.86,New York,Estados Unidos,John
2023-12-23,23,Cabo HDMI,Periféricos,10,4512.75,45127.5,Los Angeles,Estados Unidos,John
2023-11-28,11,Teclado,Periféricos,2,4014.29,8028.58,São Paulo,Brasil,Carlos
2023-03-29,24,Cabo Rede,Periféricos,9,628.26,5654.34,New York,Estados Unidos,Bob
2024-02-10,20,Monitor,Monitores,1,3105.35,3105.35,Valencia,Espanha,Carlos
2023-04-21,70,Licença Windows,Software,2,4685.83,9371.66,Valencia,Espanha,María
2023-05-03,90,HD SSD,Armazenamento,7,643.25,4502.75,Porto,Portugal,Sofia
2023-02-20,80,Licença Office 365,Software,1,1228.27,1228.27,Rio de Janeiro,Brasil,Ana
2023-11-30,40,Nobreak,Periféricos,5,2449.02,12245.1,Belo Horizonte,Brasil,João
2023-11-04,30,Notebook,Computadores,5,407.51,2037.55,Porto,Portugal,Sofia
2023-09-28,23,Cabo HDMI,Periféricos,9,3374.66,30371.94,Los Angeles,Estados Unidos,John
